sic_code,company_name,symbol,year,rq,rq_trend,aq,aq_trend,rd,rstar,rd_under_ratio,rd_under_trend,rd_under_amt,rd_increase_profit,rd_cut_profit,adv,astar,adv_under_ratio,adv_under_trend,adv_under_amt,adv_increase_profit,adv_cut_profit
2836,VION PHARMACEUTICALS INC,3VIONQ,2005,49.2,,,,13.8,,,,,,,0,,,,,,
2836,VION PHARMACEUTICALS INC,3VIONQ,2006,-4.7,,,,16.6,,,,,,,0,,,,,,
2836,VION PHARMACEUTICALS INC,3VIONQ,2007,-5.3,,,,21.5,,,,,,,0,,,,,,
2836,VION PHARMACEUTICALS INC,3VIONQ,2008,-30.6,,,,24.2,,,,,,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2005,100.9,,,,14.1,31.1,0.45,,17,279.7,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2006,101.7,,,,12,59.6,0.2,,47.6,423.1,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2007,97,,,,25.7,61.4,0.42,,35.7,553,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2008,99.6,,,,30.7,81.8,0.37,,51.1,658.6,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2009,98,,,,60.5,78.9,0.77,,18.4,683.2,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2010,98.3,0.87,,0.78,44.3,82.3,0.54,1.18,38,735,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2011,97,0.78,,0.35,48.1,87.6,0.55,2.74,39.4,782.5,,0,,,,,,
3842,INTEGRA LIFESCIENCES HLDGS,IART,2012,94,0.81,,0.12,51.5,73.8,0.7,1.66,22.4,832,,0,,,,,,
7370,LION INC,LINN,2005,113.2,,95.1,,2.5,2.5,0.98,,0,15.8,,0.8,0.2,3.3,,,,0.6
7370,LION INC,LINN,2006,116.9,,96.9,,2.4,2.8,0.84,,0.5,13.7,,0.7,0.3,2.51,,,,0.4
7370,LION INC,LINN,2007,109.4,,98.2,,2.2,0.6,3.72,,,,1.6,0.4,0.1,3.62,,,,0.3
2834,CHINA SKY ONE MEDICAL INC,CSKI,2007,79.1,,95.5,,2,,,,,,,4.4,1.9,2.26,,,,2.4
2834,CHINA SKY ONE MEDICAL INC,CSKI,2008,80.3,,94.7,,3.2,,,,,,,7.3,1.7,4.34,,,,5.6
2834,CHINA SKY ONE MEDICAL INC,CSKI,2009,90,,92.8,,7.4,6.3,1.17,,,,1.1,14.5,1.5,9.72,,,,13
2834,CHINA SKY ONE MEDICAL INC,CSKI,2010,91.1,,91.3,,15,7.5,2,,,,7.5,16.3,1.2,13.88,,,,15.1
3663,LOUD TECHNOLOGIES INC,LTEC,2005,110.9,,95.1,,7.8,33.2,0.23,,25.4,207.1,,7.1,2.6,2.7,,,,4.5
3663,LOUD TECHNOLOGIES INC,LTEC,2006,110.7,,97.4,,10.3,34.6,0.3,,24.4,217.7,,6.1,3.8,1.62,,,,2.3
3663,LOUD TECHNOLOGIES INC,LTEC,2007,103.1,,98.4,,11.8,19.2,0.61,,7.5,209.7,,4.1,3.6,1.13,,,,0.5
3559,ASML HOLDING NV,ASML,2005,117.7,,,,448.1,518.6,0.86,,70.5,3013.8,,0,,,,,,
3559,ASML HOLDING NV,ASML,2006,125,,,,383.5,866.5,0.44,,483,4830.2,,0,,,,,,
3559,ASML HOLDING NV,ASML,2007,114.8,,,,510.2,1082.4,0.47,,572.2,5619.8,,0,,,,,,
3559,ASML HOLDING NV,ASML,2008,108.6,,,,743.7,783.7,0.95,,40,4102.7,,0,,,,,,
3559,ASML HOLDING NV,ASML,2009,105.9,,,,749.3,654.4,1.15,,,,94.9,0,,,,,,
3559,ASML HOLDING NV,ASML,2010,104.7,0.65,,-0.65,669,794.3,0.84,0.97,125.3,5996.7,,0,,,,,,
3559,ASML HOLDING NV,ASML,2011,102.6,0.49,,-0.23,694.5,834.8,0.83,1.88,140.3,7353.3,,0,,,,,,
3559,ASML HOLDING NV,ASML,2012,99.2,0.54,,-0.22,765.8,722.2,1.06,2.25,,,43.6,0,,,,,,
7372,AXS-ONE INC,3AXSO,2005,107.3,,,,8,4.8,1.67,,,,3.2,0,,,,,,
7372,AXS-ONE INC,3AXSO,2006,105.5,,,,7.8,2.3,3.39,,,,5.5,0,,,,,,
7372,AXS-ONE INC,3AXSO,2007,100.8,,,,6.5,1.3,4.97,,,,5.2,0,,,,,,
7372,AXS-ONE INC,3AXSO,2008,99.8,,,,7,0.9,7.82,,,,6.1,0,,,,,,
8742,VENTURE CATALYST INC/UT,3VCAT,2005,91.5,,,,0,0.6,0.08,,0.6,8.9,,0,,,,,,
8742,VENTURE CATALYST INC/UT,3VCAT,2006,90.5,,,,0.1,0.6,0.12,,0.6,8.9,,0,,,,,,
2835,POWER 3 MEDICAL PRODUCTS INC,PWRM,2006,75.7,,,,0.5,,,,,,,0,,,,,,
2835,POWER 3 MEDICAL PRODUCTS INC,PWRM,2008,126.9,,,,0.1,0,1683.25,,,,0.1,0,,,,,,
2835,POWER 3 MEDICAL PRODUCTS INC,PWRM,2009,92.2,,,,0.1,0,26.39,,,,0.1,0,,,,,,
3861,BALLANTYNE STRONG INC,BTN,2005,84.5,,93.6,,0.3,0.9,0.38,,0.5,53.9,,0.7,0.6,1.27,,,,0.2
3861,BALLANTYNE STRONG INC,BTN,2006,76,,94.9,,0.5,,,,,,,0.8,0.7,1.03,,,,0
3861,BALLANTYNE STRONG INC,BTN,2007,85.7,,96.5,,1.3,1.1,1.22,,,,0.2,0.5,0.8,0.59,,0.3,51.5,
3861,BALLANTYNE STRONG INC,BTN,2008,93.5,,97.3,,0.6,3.3,0.18,,2.7,55.2,,0.8,0.9,0.89,,0.1,54.9,
3861,BALLANTYNE STRONG INC,BTN,2009,96.5,,98.9,,0.6,5.4,0.12,,4.7,72.7,,0.8,1.3,0.57,,0.6,72.3,
3861,BALLANTYNE STRONG INC,BTN,2010,97.4,4.47,101.1,2.24,0.7,11.8,0.06,0.16,11.1,137.6,,0.8,3.2,0.25,0.2,2.4,136.7,
3861,BALLANTYNE STRONG INC,BTN,2011,106.2,-5.29,103.5,2.14,1.2,25.9,0.05,,24.7,187,,0.9,4.5,0.2,0.19,3.6,185,
3861,BALLANTYNE STRONG INC,BTN,2012,97.4,3.41,93.7,0.7,0.5,16.5,0.03,0.02,16,170.6,,0.7,1.8,0.38,0.64,1.1,169.3,
7372,SMITH MICRO SOFTWARE INC,SMSI,2005,92.2,,92.5,,2.6,0.8,3.07,,,,1.7,0.2,0.2,1.34,,,,0.1
7372,SMITH MICRO SOFTWARE INC,SMSI,2006,104.3,,89.7,,4,3.1,1.29,,,,0.9,0.4,0.1,3.01,,,,0.3
7372,SMITH MICRO SOFTWARE INC,SMSI,2007,110,,94.3,,7.9,9.2,0.86,,1.3,73.8,,0.5,0.9,0.62,,0.3,73.4,
7372,SMITH MICRO SOFTWARE INC,SMSI,2008,108.9,,96.5,,14.8,19.4,0.76,,4.6,98.5,,0.9,2.5,0.36,,1.6,98.5,
7372,SMITH MICRO SOFTWARE INC,SMSI,2009,100.5,,102.1,,30.8,15.5,1.99,,,,15.4,0.8,5.5,0.14,,4.7,107.6,
7372,SMITH MICRO SOFTWARE INC,SMSI,2010,99.9,1.68,103.3,3.1,36.5,14.7,2.48,0.81,,,21.8,0.9,6,0.15,0.11,5.1,130.9,
7372,SMITH MICRO SOFTWARE INC,SMSI,2011,95.1,0.61,102.1,6.43,42.8,7.3,5.85,4.54,,,35.5,0.7,3.8,0.18,0.06,3.1,57.9,
7372,SMITH MICRO SOFTWARE INC,SMSI,2012,85.8,0.17,93.2,0.83,41.7,2,20.5,23.8,,,39.7,0.6,1.1,0.57,0.92,0.5,43.3,
3571,CRAY INC,CRAY,2005,105,,101.4,,93.6,21.6,4.33,,,,72,0.7,6.8,0.11,,6.1,201.6,
3571,CRAY INC,CRAY,2006,100.7,,99.7,,41.7,19.4,2.15,,,,22.3,0.9,5.7,0.15,,4.8,221.6,
3571,CRAY INC,CRAY,2007,92,,99.3,,29,10.7,2.71,,,,18.3,0.6,5.3,0.12,,4.7,186.6,
3571,CRAY INC,CRAY,2008,95.7,,101.1,,37.9,16.7,2.26,,,,21.2,1,7.3,0.13,,6.3,283.7,
3571,CRAY INC,CRAY,2009,101.1,,101.3,,51.8,26.8,1.93,,,,25,0.9,8.8,0.1,,8,284.9,
3571,CRAY INC,CRAY,2010,103.5,0.94,110.9,1.69,62.9,31.1,2.03,0.47,,,31.9,0.8,17.4,0.05,0.42,16.6,321.1,
3571,CRAY INC,CRAY,2011,102.2,1.07,102.3,1.21,43.6,28.3,1.54,0.72,,,15.3,0.6,9.5,0.06,0.41,8.9,236.8,
3571,CRAY INC,CRAY,2012,104.4,2.11,94.6,0.61,49.5,44.7,1.11,0.41,,,4.8,1.2,5.9,0.2,1.72,4.7,421.7,
7389,CHECKFREE CORP,CKFR,2005,103.2,,99.3,,66.6,90.3,0.74,,23.6,760.9,,6.1,19.5,0.31,,13.5,759.3,
7389,CHECKFREE CORP,CKFR,2006,102.8,,100.4,,82.6,106.8,0.77,,24.3,882.3,,6,26.2,0.23,,20.2,881.5,
7389,CHECKFREE CORP,CKFR,2007,93,,99.3,,101.9,71.1,1.43,,,,30.7,5.8,30.9,0.19,,25.1,987.2,
3559,GSI GROUP INC,GSIG,2005,106.3,,95.8,,24.4,46.9,0.52,,22.6,262.2,,0.6,6,0.1,,5.4,261.2,
3559,GSI GROUP INC,GSIG,2006,103.1,,,,25.7,39,0.66,,13.3,315.1,,0,,,,,,
3559,GSI GROUP INC,GSIG,2007,96.5,,,,30.6,25.1,1.22,,,,5.6,0,,,,,,
3559,GSI GROUP INC,GSIG,2008,94.7,,93.2,,30.5,29.8,1.02,,,,0.7,0.8,5.3,0.15,,4.5,288.8,
3559,GSI GROUP INC,GSIG,2009,95.1,,90,,45.6,24.4,1.87,,,,21.2,0.6,1.9,0.31,,1.3,254.5,
3559,GSI GROUP INC,GSIG,2010,93.5,0.49,85.9,-0.18,28.3,25.7,1.1,2.12,,,2.6,0.6,,,,,,
3559,GSI GROUP INC,GSIG,2011,95.3,0.65,84.7,-0.33,29.9,28.3,1.06,1.6,,,1.6,0.6,,,,,,
3559,GSI GROUP INC,GSIG,2012,92.8,0.77,84,-0.4,32,18.9,1.69,1.38,,,13,0.6,,,,,,
2834,CHINA DONGSHENG INTL INC,CDSG,2005,94.3,,91.9,,0.4,0.1,3.42,,,,0.3,0,0,0.91,,0,1.7,
3714,PROLIANCE INTERNATIONAL INC,PLNTQ,2005,100.6,,,,0.6,59.7,0.01,,59.1,300.2,,0,,,,,,
3714,PROLIANCE INTERNATIONAL INC,PLNTQ,2006,89.7,,,,0.2,18.4,0.01,,18.2,418.2,,0,,,,,,
3714,PROLIANCE INTERNATIONAL INC,PLNTQ,2007,87.7,,,,0.4,11,0.04,,10.6,395.4,,0,,,,,,
3714,PROLIANCE INTERNATIONAL INC,PLNTQ,2008,84.8,,,,0.3,6.5,0.05,,6.2,350.8,,0,,,,,,
5900,AMERICAN POWER GROUP CORP,APGI,2011,97.9,,104,,0.7,0.2,4.33,,,,0.5,0,0.1,0.12,,0.1,1.8,
3674,ESS TECHNOLOGY INC,ESST,2005,116.8,,,,37.5,61.4,0.61,,24,181.9,,0,,,,,,
3674,ESS TECHNOLOGY INC,ESST,2006,115.2,,,,34,24.8,1.37,,,,9.2,0,,,,,,
3674,ESS TECHNOLOGY INC,ESST,2007,110.5,,,,36,9,4.01,,,,27.1,0,,,,,,
3825,LECROY CORP,LCRY,2005,109,,94.5,,15.8,24.8,0.64,,9,166.1,,2.7,2.4,1.14,,,,0.3
3825,LECROY CORP,LCRY,2006,105.7,,94.7,,28,24.5,1.15,,,,3.6,2.6,3,0.86,,0.4,160.6,
3825,LECROY CORP,LCRY,2007,99.6,,95.6,,30.1,15.8,1.91,,,,14.3,3,3.1,0.98,,0.1,151.3,
3825,LECROY CORP,LCRY,2008,99.9,,96.7,,36.7,16.9,2.17,,,,19.8,2.8,3.7,0.76,,0.9,160.6,
3825,LECROY CORP,LCRY,2009,101.4,,96.4,,31.4,16.3,1.93,,,,15.1,2.4,3.2,0.75,,0.8,134,
3825,LECROY CORP,LCRY,2010,100.3,0.69,102.3,2.09,30.9,15.5,1.99,3.13,,,15.4,2,5.5,0.37,0.32,3.5,129.6,
3825,LECROY CORP,LCRY,2011,99.1,0.74,102.8,2.11,28,18.3,1.53,1.33,,,9.7,3,6.8,0.44,0.51,3.8,178.4,
2835,MYRIAD GENETICS INC,MYGN,2005,92.1,,,,50.7,4.3,11.75,,,,46.4,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2006,92.3,,,,59.2,5.2,11.45,,,,54.1,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2007,90.1,,,,83.8,5.8,14.33,,,,77.9,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2008,99.7,,,,100.7,16.5,6.1,,,,84.2,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2009,112.1,,,,139.7,25.2,5.54,,,,114.5,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2010,94.2,1.18,,1.32,17.9,13.4,1.34,0.11,,,4.5,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2011,86.3,0.48,,0.14,21.9,8.3,2.64,0.23,,,13.6,0,,,,,,
2835,MYRIAD GENETICS INC,MYGN,2012,75.8,-0.54,,-0.34,27.8,,,,,,,0,,,,,,
3661,VODAVI TECHNOLOGY INC,VTEK,2005,103.8,,,,1.9,6.1,0.31,,4.2,44.1,,0,,,,,,
2835,SONUS PHARMACEUTICALS INC,SNUS,2005,125.2,,,,10.7,0.1,133.21,,,,10.6,0,,,,,,
2835,SONUS PHARMACEUTICALS INC,SNUS,2006,197.2,,,,24.5,0,3020.03,,,,24.5,0,,,,,,
2835,SONUS PHARMACEUTICALS INC,SNUS,2007,205,,,,41.1,0,14772.74,,,,41.1,0,,,,,,
7372,ENTERTAINMENT GAMES INC,EGAM,2005,98,,92.7,,0.5,0.7,0.71,,0.2,5.3,,0,0.1,0.29,,0.1,5.3,
7372,ENTERTAINMENT GAMES INC,EGAM,2006,92.1,,94.7,,0.5,0.5,1.1,,,,0.1,0.1,0.1,1.01,,,,0
7372,ENTERTAINMENT GAMES INC,EGAM,2008,84.9,,100.6,,1.2,0.1,10.2,,,,1,0,0.2,0.14,,0.1,4,
7372,ENTERTAINMENT GAMES INC,EGAM,2009,86.3,,,,1.5,0.1,13.49,,,,1.4,0,,,,,,
7372,ENTERTAINMENT GAMES INC,EGAM,2010,92.7,,98.7,,1.5,0.2,7.13,,,,1.3,0,0.1,0.07,,0.1,3.6,
3825,ADE CORP/MA,ADEX,2005,101.5,,95,,15.5,8.4,1.85,,,,7.1,0,1.5,0.01,,1.5,103.6,
3559,TEGAL CORP,TGAL,2005,106.5,,,,7.4,2,3.8,,,,5.5,0,,,,,,
3559,TEGAL CORP,TGAL,2006,99.6,,,,4.8,1.4,3.29,,,,3.3,0,,,,,,
3559,TEGAL CORP,TGAL,2007,86,,,,4.6,0.5,9.8,,,,4.2,0,,,,,,
3559,TEGAL CORP,TGAL,2008,95,,,,3.7,1.1,3.32,,,,2.6,0,,,,,,
3559,TEGAL CORP,TGAL,2009,99.8,,,,5.2,1,4.99,,,,4.2,0,,,,,,
3559,TEGAL CORP,TGAL,2010,121,1.57,,-13.33,5.1,0,2498.39,657.4,,,5.1,0,,,,,,
3559,TEGAL CORP,TGAL,2011,111.6,1.64,,-11.17,2.8,0,918.92,279.25,,,2.8,0,,,,,,
3577,RADISYS CORP,RSYS,2005,113.5,,,,28.2,42.4,0.67,,14.2,262.3,,0,,,,,,
3577,RADISYS CORP,RSYS,2006,114.5,,,,29.8,51.9,0.57,,22.1,295.5,,0,,,,,,
3577,RADISYS CORP,RSYS,2007,110.8,,94.2,,55.5,48.1,1.15,,,,7.4,1.3,4.7,0.28,,3.4,325.6,
3577,RADISYS CORP,RSYS,2008,114.9,,95.3,,46.2,67.2,0.69,,20.9,375.3,,1.6,6,0.27,,4.4,373.1,
3577,RADISYS CORP,RSYS,2009,115.2,,93.8,,49.3,64.9,0.76,,15.6,305.4,,1.5,4.7,0.32,,3.2,304.6,
3577,RADISYS CORP,RSYS,2010,115.8,1.07,91.1,2.44,41.9,61.4,0.68,1.03,19.5,285.9,,2.1,2.5,0.85,,0.4,284.3,
3577,RADISYS CORP,RSYS,2011,115.5,1.03,89.5,0.72,38.7,107.9,0.36,0.62,69.2,333.6,,2.2,2.2,1.01,,,,0
3577,RADISYS CORP,RSYS,2012,114,1.11,87,-0.07,44.6,90,0.5,0.43,45.4,287.1,,2.1,,,,,,
4813,KONINKLIJKE KPN NV,KKPNY,2005,84.3,,,,32.5,234.8,0.14,,202.3,14032.7,,0,,,,,,
4813,KONINKLIJKE KPN NV,KKPNY,2006,80.2,,,,23.7,,,,,,,0,,,,,,
4813,KONINKLIJKE KPN NV,KKPNY,2007,85.1,,,,22.4,511.9,0.04,,489.5,18489.5,,0,,,,,,
4813,KONINKLIJKE KPN NV,KKPNY,2008,93.3,,,,23.4,1790.5,0.01,,1767.1,20428,,0,,,,,,
4813,KONINKLIJKE KPN NV,KKPNY,2010,102.4,,,,45.9,3672.8,0.01,,3627,17994.1,,0,,,,,,
4813,KONINKLIJKE KPN NV,KKPNY,2011,100.2,5.54,,1.7,108.8,3043.3,0.04,0.26,2934.5,17255.7,,0,,,,,,
2835,PHARMACYCLICS INC,PCYC,2006,37.3,,,,25,,,,,,,0,,,,,,
2835,PHARMACYCLICS INC,PCYC,2007,39.8,,,,32.4,,,,,,,0,,,,,,
2835,PHARMACYCLICS INC,PCYC,2010,-0.8,,,,14,,,,,,,0,,,,,,
2835,PHARMACYCLICS INC,PCYC,2011,-12.3,,,,17.4,,,,,,,0,,,,,,
3089,SPECIALIZED HEALTH PRODUCTS,3SHPI,2005,130.2,,,,2.4,1.2,2.09,,,,1.3,0,,,,,,
3089,SPECIALIZED HEALTH PRODUCTS,3SHPI,2006,173.5,,,,3.4,5.3,0.64,,1.9,13.7,,0,,,,,,
3089,SPECIALIZED HEALTH PRODUCTS,3SHPI,2007,141.5,,,,3.8,3.1,1.22,,,,0.7,0,,,,,,
2834,OPKO HEALTH INC,OPK,2008,105.4,,,,254.6,0.5,501.03,,,,254.1,0,,,,,,
2834,OPKO HEALTH INC,OPK,2009,110.1,,,,23,1,22.7,,,,21.9,0,,,,,,
2834,OPKO HEALTH INC,OPK,2010,91.8,,,,14.9,1.9,7.98,,,,13,0,,,,,,
2834,OPKO HEALTH INC,OPK,2011,93.3,,,,7.9,2.4,3.28,,,,5.5,0,,,,,,
3842,MILESTONE SCIENTIFIC INC,MLSS,2005,76.8,,92,,0.2,,,,,,,0.3,0.1,5.66,,,,0.3
3842,MILESTONE SCIENTIFIC INC,MLSS,2006,87.7,,99,,0.3,0.2,1.46,,,,0.1,0.3,0.1,2.3,,,,0.2
3842,MILESTONE SCIENTIFIC INC,MLSS,2007,97.4,,98.9,,1,0.5,2.18,,,,0.5,0.1,0.1,0.4,,0.1,6.4,
3842,MILESTONE SCIENTIFIC INC,MLSS,2008,105,,95.5,,0.4,0.9,0.45,,0.5,6.7,,0.3,0.1,2.52,,,,0.2
3842,MILESTONE SCIENTIFIC INC,MLSS,2009,102.6,,104.7,,0.2,0.8,0.2,,0.7,8.6,,0.3,0.2,1.55,,,,0.1
3842,MILESTONE SCIENTIFIC INC,MLSS,2010,101.9,-5.2,104.3,3.67,0.2,1,0.25,,0.7,9.8,,0.1,0.3,0.38,0.07,0.2,9.8,
3842,MILESTONE SCIENTIFIC INC,MLSS,2011,90.3,1.38,95.9,0.73,0.3,0.4,0.64,0.44,0.2,8.4,,0.1,0.2,0.55,0.24,0.1,8.4,
3842,MILESTONE SCIENTIFIC INC,MLSS,2012,76.6,-0.26,90.3,0.25,0.1,,,,,,,0.1,0.1,0.87,2.2,0,8.6,
7372,HYPERION SOLUTIONS CORP,HYSL,2005,101.9,,93.5,,98.5,83.1,1.19,,,,15.4,6.7,10.1,0.67,,3.4,702.9,
7372,HYPERION SOLUTIONS CORP,HYSL,2006,99.2,,94.7,,104.1,76.6,1.36,,,,27.5,8.5,13,0.66,,4.5,765.7,
3572,SANDISK CORP,SNDK,2005,128.8,,103,,125,1079.3,0.12,,954.3,2357.7,,15.2,82.9,0.18,,67.7,2313,
3572,SANDISK CORP,SNDK,2006,120.9,,96.1,,194.8,1767.5,0.11,,1572.7,3313.5,,24.8,94.8,0.26,,70,3261.7,
3572,SANDISK CORP,SNDK,2007,110.4,,97.8,,532.5,973,0.55,,440.6,3909.6,,35.5,130.4,0.27,,94.9,3902.3,
3572,SANDISK CORP,SNDK,2008,109,,99.8,,418.1,814.7,0.51,,396.6,3363.9,,39.9,136.3,0.29,,96.4,3357.1,
3572,SANDISK CORP,SNDK,2009,110.8,,102.7,,429.9,732.2,0.59,,302.2,3585.6,,7,156.6,0.04,,149.6,3578.9,
3572,SANDISK CORP,SNDK,2010,111.2,0.63,100.3,0.82,384.2,760.5,0.51,4.36,376.3,4872.9,,4,130.5,0.03,0.17,126.5,4841,
3572,SANDISK CORP,SNDK,2011,111.7,0.77,96.4,1.04,422.6,1026.6,0.41,3.73,604.1,5720.6,,11.4,109.6,0.1,0.4,98.2,5673,
3572,SANDISK CORP,SNDK,2012,112,1.05,88.4,0.09,547.4,1430.8,0.38,0.7,883.5,5088.6,,16.2,15.5,1.04,3.84,,,0.7
3711,CVF TECHNOLOGIES CORP,CNVT,2005,99.8,,,,0.4,0.1,3.52,,,,0.3,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2005,99,,,,9.3,85.9,0.11,,76.6,675.9,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2006,96.2,,,,9,66.4,0.14,,57.4,660.1,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2007,90,,,,7.3,36.4,0.2,,29.1,717.8,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2008,92.8,,,,8,47.7,0.17,,39.7,772.4,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2009,98.3,,,,8.3,77.8,0.11,,69.5,747,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2010,98.4,0.97,,1.57,8.1,83.2,0.1,0.9,75.1,746.9,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2011,98,1.12,,1.22,8.5,86.9,0.1,0.72,78.4,823.4,,0,,,,,,
2621,SCHWEITZER-MAUDUIT INTL INC,SWM,2012,97.7,1.84,,0.43,9.3,90.5,0.1,0.51,81.2,794.8,,0,,,,,,
7372,A D A M INC,ADAM,2005,90.3,,,,1.4,0.4,3.71,,,,1,0,,,,,,
7372,A D A M INC,ADAM,2006,82.1,,,,1.5,0.1,11.94,,,,1.3,0,,,,,,
7372,A D A M INC,ADAM,2007,87.8,,,,2.7,0.8,3.41,,,,1.9,0,,,,,,
7372,A D A M INC,ADAM,2008,97.3,,94.1,,4.7,2.6,1.77,,,,2,0.1,0.5,0.15,,0.4,28.9,
7372,A D A M INC,ADAM,2009,101.6,,93.6,,4.3,3.1,1.39,,,,1.2,0,0.4,0.08,,0.4,28.2,
3841,MEDWAVE INC,MDWV,2005,106.2,,98.5,,0.5,0.2,2.8,,,,0.3,0.1,0,4.09,,,,0.1
3841,MEDWAVE INC,MDWV,2006,109.5,,96.6,,1.2,0.1,7.8,,,,1,0.4,0,14.29,,,,0.4
3080,JACUZZI BRANDS INC,JJZ,2005,81.5,,95.8,,4.1,3.3,1.25,,,,0.8,37.3,17,2.19,,,,20.3
3080,JACUZZI BRANDS INC,JJZ,2006,79.6,,97.6,,7.2,,,,,,,31.9,23,1.39,,,,8.9
3812,POINTER TELOCATION LTD,PNTR,2005,103.8,,86.4,,0.5,8,0.06,,7.5,37.4,,0.4,,,,,,
3812,POINTER TELOCATION LTD,PNTR,2006,114.5,,90,,0.9,15.9,0.06,,15,42.6,,0.3,0.3,1.26,,,,0.1
3812,POINTER TELOCATION LTD,PNTR,2007,108.6,,91.8,,1.2,14.7,0.08,,13.5,52.3,,0.4,0.6,0.7,,0.2,51.6,
3812,POINTER TELOCATION LTD,PNTR,2008,105.6,,98.7,,1.7,12.2,0.14,,10.6,77.6,,0.5,1.8,0.27,,1.3,76.8,
3812,POINTER TELOCATION LTD,PNTR,2009,106.3,,101.4,,2.5,13.1,0.19,,10.6,66,,0.4,2.4,0.16,,2,65.5,
3812,POINTER TELOCATION LTD,PNTR,2010,103.1,0.97,106.3,-17.52,2.8,13,0.22,3.59,10.2,74.5,,0.7,4,0.16,,3.4,74.1,
3812,POINTER TELOCATION LTD,PNTR,2011,102.6,0.65,105.7,7.24,2.5,12.7,0.2,3.55,10.2,86.7,,0.8,3.8,0.22,0.17,3,86.2,
3812,POINTER TELOCATION LTD,PNTR,2012,100,0.69,94.7,1.65,3.1,11.4,0.27,3.39,8.3,85.5,,1.1,1.5,0.7,1,0.5,84.9,
5190,INSIGNIA SOLUTIONS PLC  -ADR,INSGY,2005,110,,,,2.8,0.1,19.26,,,,2.7,0,,,,,,
5190,INSIGNIA SOLUTIONS PLC  -ADR,INSGY,2006,97.1,,,,2.7,0.1,24.85,,,,2.6,0,,,,,,
5190,INSIGNIA SOLUTIONS PLC  -ADR,INSGY,2008,41.8,,125.4,,0.4,,,,,,,0.8,0.6,1.37,,,,0.2
4812,TELEKOMUNIKASI INDONESIA,TLK,2005,77.5,,,,1.4,,,,,,,0,,,,,,
4812,TELEKOMUNIKASI INDONESIA,TLK,2006,60.8,,101.9,,0.9,,,,,,,105,189.6,0.55,,84.6,5712.8,
4812,TELEKOMUNIKASI INDONESIA,TLK,2007,63.6,,101.2,,1,,,,,,,138.5,193.3,0.72,,54.9,6334.1,
4812,TELEKOMUNIKASI INDONESIA,TLK,2008,77.4,,100.3,,0.7,,,,,,,172.1,172.7,1,,0.5,5567.5,
4812,TELEKOMUNIKASI INDONESIA,TLK,2009,98.4,,99.7,,0.9,1342.8,0,,1341.9,6942.5,,183.4,178,1.03,,,,5.4
4812,TELEKOMUNIKASI INDONESIA,TLK,2010,96.4,-4.66,101.1,1.54,0.6,1100.8,0,,1100.2,7803.9,,225,197.8,1.14,,,,27.2
4812,TELEKOMUNIKASI INDONESIA,TLK,2011,97.2,-0.82,102.2,1.03,1,1282.8,0,,1281.8,8056,,304,233.6,1.3,2.35,,,70.4
3577,LEXMARK INTL INC  -CL A,LXK,2005,103.5,,93.8,,312.7,773.3,0.4,,460.6,5258.3,,98.7,78.6,1.26,,,,20.1
3577,LEXMARK INTL INC  -CL A,LXK,2006,100.3,,95.4,,336.4,689.3,0.49,,352.9,5131.7,,98.7,107,0.92,,8.3,5107.8,
3577,LEXMARK INTL INC  -CL A,LXK,2007,92.8,,97.2,,370.5,369,1,,,,1.5,111.5,123.6,0.9,,12.1,4974.2,
3577,LEXMARK INTL INC  -CL A,LXK,2008,93.3,,98.7,,403.8,374.4,1.08,,,,29.4,93.4,141.5,0.66,,48.1,4531.1,
3577,LEXMARK INTL INC  -CL A,LXK,2009,96,,101.5,,423.3,396.4,1.07,,,,26.9,51.5,158.7,0.32,,107.2,3887.6,
3577,LEXMARK INTL INC  -CL A,LXK,2010,96.2,0.68,103.1,2.46,375.3,423.4,0.89,2.19,48.1,4212.4,,53,184.1,0.29,0.23,131.1,4223,
3577,LEXMARK INTL INC  -CL A,LXK,2011,95.9,0.77,103.1,1.96,369,405.4,0.91,1.87,36.4,4177.1,,55.3,180,0.31,0.33,124.7,4187.8,
